 ,Area,XM,YM,Major,Minor,Angle
582,16,503.000,243.000,9.027,2.257,0.000
583,11,336.955,244.773,5.179,2.704,17.412
584,4,375.000,244.000,2.257,2.257,0.000
585,4,434.250,244.750,3.192,1.596,71.565
586,10,479.000,244.700,4.198,3.033,180.000
587,73,425.158,252.870,11.395,8.157,27.668
588,3,380.500,246.500,3.385,1.128,0.000
589,60,338.833,253.683,9.937,7.688,169.353
590,1,438.500,248.500,1.128,1.128,0.000
591,2,315.500,250.000,2.257,1.128,90.000
592,38,324.000,253.184,10.509,4.604,10.717
593,6,385.500,251.000,3.385,2.257,0.000
594,5,408.700,252.300,4.183,1.522,100.901
595,52,444.904,254.327,11.504,5.755,170.143
596,2,404.500,253.000,2.257,1.128,90.000
597,5,394.500,255.300,4.356,1.462,64.330
598,8,314.000,255.500,4.067,2.505,45.000
599,8,435.500,256.125,4.769,2.136,0.000
600,3,1.500,256.500,3.385,1.128,0.000
601,4,377.000,256.500,4.514,1.128,0.000
602,1,410.500,256.500,1.128,1.128,0.000
603,8,5.750,1.125,4.663,2.184,157.737
604,12,23.000,3.000,6.770,2.257,90.000
605,196,51.204,3.566,32.698,7.632,177.915
606,13,69.500,2.192,5.067,3.267,90.000
607,1,75.500,0.500,1.128,1.128,0.000
608,41,86.427,3.305,9.112,5.729,156.268
609,82,97.890,3.793,11.793,8.853,5.775
610,5,362.300,0.700,4.183,1.522,169.099
611,6,442.167,2.000,3.718,2.055,90.000
612,12,504.000,3.000,6.770,2.257,90.000
613,628,562.365,15.268,35.803,22.333,113.152
614,40,589.400,4.175,8.954,5.688,41.087
615,59,601.415,3.280,9.668,7.770,176.337
616,90,616.822,5.578,20.176,5.680,163.411
617,2,615.000,0.500,2.257,1.128,0.000
618,7,626.071,1.786,4.154,2.146,98.350
619,3,641.500,0.500,3.385,1.128,0.000
620,2,660.000,0.500,2.257,1.128,0.000
621,6,715.667,1.167,2.930,2.607,116.565
622,27247,694.125,178.742,247.579,140.125,43.793
623,2,11.500,2.000,2.257,1.128,90.000
624,4,188.000,2.000,2.257,2.257,0.000
625,2,690.000,1.500,2.257,1.128,0.000
626,2,27.500,3.000,2.257,1.128,90.000
627,3,74.500,3.500,3.385,1.128,90.000
628,2,498.500,3.000,2.257,1.128,90.000
629,7,507.929,4.214,4.154,2.146,98.350
630,10,79.000,4.700,4.198,3.033,180.000
631,3,362.167,3.833,2.365,1.615,135.000
632,2,666.000,3.500,2.257,1.128,0.000
633,4,707.750,4.750,3.192,1.596,108.435
634,5,344.900,5.300,3.732,1.706,174.848
635,2,514.500,5.000,2.257,1.128,90.000
636,16,526.812,5.875,8.787,2.318,22.512
637,4,641.750,5.250,3.192,1.596,18.435
638,1,18.500,5.500,1.128,1.128,0.000
639,1,147.500,5.500,1.128,1.128,0.000
640,3,649.500,5.500,3.385,1.128,0.000
641,26,657.692,9.654,9.089,3.642,81.469
642,81,718.031,12.043,10.989,9.385,43.490
643,2,12.000,6.500,2.257,1.128,0.000
644,3,37.167,6.833,2.365,1.615,135.000
645,3,69.833,6.833,2.365,1.615,45.000
646,3,257.500,6.500,3.385,1.128,0.000
647,1,362.500,6.500,1.128,1.128,0.000
648,10,295.400,8.400,4.480,2.842,7.688
649,27,648.167,10.685,7.101,4.841,138.568
650,24,671.000,9.500,9.027,3.385,0.000
651,4,18.000,10.000,2.257,2.257,0.000
652,2,162.500,10.000,2.257,1.128,90.000
653,11,601.773,11.591,4.723,2.966,93.861
654,1,102.500,10.500,1.128,1.128,0.000
655,4,595.750,11.500,2.734,1.863,90.000
656,7,57.643,12.786,3.507,2.542,30.473
657,10,583.000,12.700,4.198,3.033,180.000
658,35,591.729,14.814,8.781,5.075,132.626
659,2,50.500,13.000,2.257,1.128,90.000
660,2,575.500,13.000,2.257,1.128,90.000
661,3,635.833,13.167,2.365,1.615,135.000
662,2,12.000,13.500,2.257,1.128,0.000
663,2,30.000,13.500,2.257,1.128,0.000
664,1,34.500,13.500,1.128,1.128,0.000
665,2,103.000,14.500,2.257,1.128,0.000
666,2,144.500,15.000,2.257,1.128,90.000
667,4,571.500,16.000,4.514,1.128,90.000
668,1,587.500,14.500,1.128,1.128,0.000
669,1,626.500,14.500,1.128,1.128,0.000
670,5,661.300,14.900,3.144,2.025,18.435
671,1,667.500,14.500,1.128,1.128,0.000
672,1,674.500,14.500,1.128,1.128,0.000
673,13,3.192,18.423,5.220,3.171,18.738
674,6,498.167,20.333,4.134,1.848,77.067
675,1,13.500,19.500,1.128,1.128,0.000
676,3,522.500,20.500,3.385,1.128,90.000
677,48,551.771,22.000,9.795,6.239,154.507
678,2,141.500,21.000,2.257,1.128,90.000
679,3,594.167,21.167,2.365,1.615,45.000
680,3,714.167,21.167,2.365,1.615,45.000
681,2,602.000,21.500,2.257,1.128,0.000
682,2,667.000,21.500,2.257,1.128,0.000
683,1,674.500,21.500,1.128,1.128,0.000
684,25,722.820,24.980,8.522,3.735,71.643
685,5,51.900,23.300,3.144,2.025,71.565
686,1,82.500,22.500,1.128,1.128,0.000
687,1,375.500,22.500,1.128,1.128,0.000
688,2,484.000,22.500,2.257,1.128,0.000
689,6,590.000,23.500,3.385,2.257,90.000
690,8,313.000,25.000,4.514,2.257,0.000
691,3,490.167,24.833,2.365,1.615,135.000
692,14,713.214,26.000,4.264,4.181,90.000
693,1,253.500,26.500,1.128,1.128,0.000
694,21,585.071,29.214,5.805,4.606,118.267
695,1,570.500,27.500,1.128,1.128,0.000
696,5,77.300,29.100,3.144,2.025,161.565
697,22,101.136,30.182,6.901,4.059,12.141
698,6,555.333,29.833,4.525,1.688,155.436
699,6,590.000,29.167,3.718,2.055,0.000
700,6,33.833,30.667,2.930,2.607,26.565
701,2,594.000,29.500,2.257,1.128,0.000
702,1,666.500,29.500,1.128,1.128,0.000
703,5,2.300,32.100,3.732,1.706,84.848
704,4,14.750,30.750,3.192,1.596,161.565
705,2,94.000,30.500,2.257,1.128,0.000
706,3,699.833,30.833,2.365,1.615,45.000
707,5,755.900,31.300,3.144,2.025,71.565
708,30,539.700,32.600,15.614,2.446,174.591
709,7,20.786,32.929,4.154,2.146,8.350
710,11,109.409,33.864,4.384,3.195,74.929
711,1,458.500,32.500,1.128,1.128,0.000
712,38,541.789,40.316,7.665,6.312,179.990
713,4,562.000,36.000,2.257,2.257,0.000
714,3,699.833,37.167,2.365,1.615,135.000
715,2,483.000,37.500,2.257,1.128,0.000
716,2,524.000,38.500,2.257,1.128,0.000
717,2,554.500,39.000,2.257,1.128,90.000
718,8,561.625,39.375,3.538,2.879,135.000
719,1,659.500,38.500,1.128,1.128,0.000
720,1,674.500,38.500,1.128,1.128,0.000
721,2,678.000,38.500,2.257,1.128,0.000
722,1,682.500,38.500,1.128,1.128,0.000
723,10,260.800,43.200,5.746,2.216,145.337
724,1,506.500,40.500,1.128,1.128,0.000
725,4,280.000,42.000,2.257,2.257,0.000
726,4,528.000,42.000,2.257,2.257,0.000
727,14,551.000,44.214,4.477,3.981,180.000
728,3,500.500,43.500,3.385,1.128,0.000
729,9,507.167,44.833,4.794,2.390,22.500
730,6,533.667,44.833,2.930,2.607,63.435
731,8,556.375,44.625,3.538,2.879,135.000
732,24,520.042,45.542,9.072,3.368,170.664
733,1,483.500,45.500,1.128,1.128,0.000
734,1,490.500,45.500,1.128,1.128,0.000
735,3,475.833,46.833,2.365,1.615,45.000
736,6,529.833,47.167,3.489,2.190,135.000
737,2,563.500,47.000,2.257,1.128,90.000
738,1,698.500,46.500,1.128,1.128,0.000
739,9,482.833,51.389,6.999,1.637,100.449
740,2,691.500,50.000,2.257,1.128,90.000
741,1,618.500,50.500,1.128,1.128,0.000
742,5,699.700,53.100,3.144,2.025,18.435
743,1,573.500,53.500,1.128,1.128,0.000
744,36,496.111,56.667,9.687,4.732,152.431
745,4,508.250,54.750,3.192,1.596,18.435
746,1,690.500,54.500,1.128,1.128,0.000
747,15,717.633,56.767,6.751,2.829,93.414
748,8,722.250,56.500,6.188,1.646,97.466
749,2,624.500,56.000,2.257,1.128,90.000
750,52,175.404,66.481,17.102,3.871,93.838
751,2,514.000,57.500,2.257,1.128,0.000
752,4,490.000,59.000,2.257,2.257,0.000
753,1,18.500,62.500,1.128,1.128,0.000
754,4,759.000,63.000,2.257,2.257,0.000
755,10,745.700,66.000,4.111,3.097,90.000
756,2,482.500,66.000,2.257,1.128,90.000
757,6,705.500,69.000,3.385,2.257,0.000
758,24,145.708,72.792,7.218,4.233,174.094
759,15,709.233,76.433,5.547,3.443,162.186
760,1,530.500,78.500,1.128,1.128,0.000
761,31,718.919,84.919,11.223,3.517,107.539
762,4,176.000,82.000,2.257,2.257,0.000
763,3,682.500,82.500,3.385,1.128,90.000
764,79,190.133,85.867,12.201,8.244,4.016
765,8,716.375,91.375,3.538,2.879,45.000
766,1,194.500,94.500,1.128,1.128,0.000
767,2,684.000,94.500,2.257,1.128,0.000
768,2,690.000,94.500,2.257,1.128,0.000
769,21,19.119,99.405,7.450,3.589,97.344
770,26,663.000,99.731,9.319,3.552,149.421
771,16,671.000,98.000,9.027,2.257,0.000
772,1,42.500,101.500,1.128,1.128,0.000
773,4,687.000,101.500,4.514,1.128,0.000
774,2,434.000,102.500,2.257,1.128,0.000
775,2,519.000,102.500,2.257,1.128,0.000
776,112,668.509,110.062,23.927,5.960,158.817
777,16,703.000,106.000,9.027,2.257,90.000
778,44,753.773,107.114,9.161,6.115,12.518
779,1,554.500,104.500,1.128,1.128,0.000
780,5,334.300,106.100,3.144,2.025,161.565
781,5,514.100,107.300,3.144,2.025,108.435
782,6,519.000,107.167,3.718,2.055,0.000
783,13,643.808,108.423,4.429,3.737,35.538
784,1,507.500,107.500,1.128,1.128,0.000
785,1,627.500,107.500,1.128,1.128,0.000
786,1,74.500,109.500,1.128,1.128,0.000
787,3,532.500,109.500,3.385,1.128,0.000
788,27,575.574,112.648,7.489,4.590,157.179
789,1,626.500,110.500,1.128,1.128,0.000
790,186,642.360,123.591,19.335,12.248,82.486
791,94,657.596,119.989,12.678,9.440,165.529
792,2,655.000,110.500,2.257,1.128,0.000
793,4,686.000,110.500,4.514,1.128,0.000
794,22,692.682,114.000,6.943,4.034,0.000
795,2,387.500,114.000,2.257,1.128,90.000
796,9,618.389,114.611,3.923,2.921,78.019
797,4,627.750,114.500,2.734,1.863,90.000
798,4,684.000,114.000,2.257,2.257,0.000
799,1,301.500,114.500,1.128,1.128,0.000
800,1,346.500,114.500,1.128,1.128,0.000
801,3,529.500,117.500,3.385,1.128,0.000
802,1,626.500,117.500,1.128,1.128,0.000
803,24,679.958,120.542,10.360,2.950,166.316
804,4,688.000,117.500,4.514,1.128,0.000
805,2,212.000,118.500,2.257,1.128,0.000
806,1,459.500,118.500,1.128,1.128,0.000
807,1,551.500,118.500,1.128,1.128,0.000
808,3,617.500,118.500,3.385,1.128,0.000
809,19,10.868,122.184,6.480,3.733,93.531
810,5,690.100,120.700,3.144,2.025,71.565
811,22,696.591,122.000,6.259,4.475,180.000
812,2,378.500,122.000,2.257,1.128,90.000
813,2,418.500,122.000,2.257,1.128,90.000
814,2,554.500,124.000,2.257,1.128,90.000
815,1,35.500,125.500,1.128,1.128,0.000
816,1,42.500,125.500,1.128,1.128,0.000
817,2,415.000,125.500,2.257,1.128,0.000
818,3,617.500,125.500,3.385,1.128,0.000
819,5,677.500,125.500,5.642,1.128,0.000
820,4,380.000,128.000,2.257,2.257,0.000
821,4,535.000,128.000,2.257,2.257,0.000
822,4,15.000,130.000,2.257,2.257,0.000
823,2,362.000,133.500,2.257,1.128,0.000
824,5,396.300,134.900,3.144,2.025,18.435
825,3,514.167,134.833,2.365,1.615,135.000
826,10,539.000,135.500,4.444,2.865,153.435
827,2,594.000,134.500,2.257,1.128,0.000
828,2,614.500,135.000,2.257,1.128,90.000
829,16,623.000,138.000,9.027,2.257,90.000
830,8,655.000,134.500,9.027,1.128,0.000
831,3,667.167,134.833,2.365,1.615,135.000
832,8,609.750,138.000,3.254,3.130,90.000
833,2,527.000,139.500,2.257,1.128,0.000
834,27,615.574,143.426,7.647,4.495,45.000
835,2,579.500,141.000,2.257,1.128,90.000
836,2,602.500,141.000,2.257,1.128,90.000
837,1,71.500,141.500,1.128,1.128,0.000
838,4,80.000,141.500,4.514,1.128,0.000
839,1,514.500,141.500,1.128,1.128,0.000
840,1,539.500,141.500,1.128,1.128,0.000
841,1,546.500,141.500,1.128,1.128,0.000
842,2,588.000,141.500,2.257,1.128,0.000
843,1,274.500,142.500,1.128,1.128,0.000
844,2,404.000,142.500,2.257,1.128,0.000
845,1,592.500,142.500,1.128,1.128,0.000
846,1,635.500,142.500,1.128,1.128,0.000
847,13,624.654,144.577,5.710,2.899,2.894
848,109,72.573,152.096,16.990,8.169,62.322
849,2,589.500,146.000,2.257,1.128,90.000
850,1,370.500,146.500,1.128,1.128,0.000
851,5,81.900,149.100,3.998,1.592,53.677
852,58,359.431,150.276,12.020,6.144,178.741
853,27,347.463,151.352,8.090,4.249,157.799
854,3,555.833,149.167,2.365,1.615,135.000
855,2,570.500,149.000,2.257,1.128,90.000
856,1,592.500,149.500,1.128,1.128,0.000
857,1,594.500,150.500,1.128,1.128,0.000
858,6,615.000,151.500,3.385,2.257,90.000
859,2,418.500,153.000,2.257,1.128,90.000
860,6,554.167,154.000,3.718,2.055,90.000
861,9,601.500,153.500,3.385,3.385,0.000
862,14,2.857,154.857,5.585,3.192,139.650
863,1,355.500,153.500,1.128,1.128,0.000
864,4,77.500,155.250,2.734,1.863,0.000
865,7,382.214,156.643,3.507,2.542,120.473
866,2,428.000,157.500,2.257,1.128,0.000
867,1,587.500,157.500,1.128,1.128,0.000
868,2,607.000,157.500,2.257,1.128,0.000
869,1,10.500,158.500,1.128,1.128,0.000
870,1,258.500,158.500,1.128,1.128,0.000
871,3,458.500,159.500,3.385,1.128,90.000
872,1,499.500,158.500,1.128,1.128,0.000
873,1,506.500,158.500,1.128,1.128,0.000
874,3,514.833,158.833,2.365,1.615,45.000
875,9,521.167,159.833,5.179,2.212,129.345
876,1,579.500,158.500,1.128,1.128,0.000
877,1,293.500,160.500,1.128,1.128,0.000
878,13,517.115,163.192,6.114,2.707,61.018
879,24,564.417,164.333,7.003,4.363,109.543
880,10,570.400,162.100,3.885,3.277,122.443
881,2,330.500,162.000,2.257,1.128,90.000
882,18,428.444,165.111,6.953,3.296,103.047
883,21,434.833,163.738,5.896,4.535,52.448
884,16,503.000,162.000,9.027,2.257,0.000
885,2,586.500,162.000,2.257,1.128,90.000
886,3,555.500,163.500,3.385,1.128,90.000
887,8,511.625,164.625,3.538,2.879,45.000
888,3,602.167,163.833,2.365,1.615,135.000
889,14,374.214,166.357,4.775,3.733,132.236
890,117,575.363,176.030,21.175,7.035,85.304
891,1,10.500,165.500,1.128,1.128,0.000
892,2,476.000,165.500,2.257,1.128,0.000
893,2,482.000,165.500,2.257,1.128,0.000
894,2,503.000,165.500,2.257,1.128,0.000
895,45,519.144,170.767,8.119,7.057,77.956
896,2,26.000,166.500,2.257,1.128,0.000
897,1,226.500,166.500,1.128,1.128,0.000
898,4,297.750,166.750,3.192,1.596,161.565
899,1,327.500,166.500,1.128,1.128,0.000
900,1,378.500,166.500,1.128,1.128,0.000
901,4,382.500,166.750,2.734,1.863,0.000
902,7,471.214,167.357,3.507,2.542,59.527
903,24,553.500,170.000,9.027,3.385,90.000
904,24,604.500,170.000,9.027,3.385,90.000
905,10,615.000,167.300,4.111,3.097,2.596E-14
906,13,79.962,170.346,4.359,3.797,166.224
907,2,466.500,169.000,2.257,1.128,90.000
908,10,569.700,170.000,4.111,3.097,90.000
909,1,530.500,170.500,1.128,1.128,0.000
910,48,377.583,177.708,12.182,5.017,108.184
911,2,2.500,173.000,2.257,1.128,90.000
912,2,474.500,173.000,2.257,1.128,90.000
913,6,527.000,173.167,3.718,2.055,0.000
914,5,564.300,173.100,3.144,2.025,161.565
915,1,379.500,173.500,1.128,1.128,0.000
916,1,421.500,173.500,1.128,1.128,0.000
917,1,466.500,173.500,1.128,1.128,0.000
918,3,18.500,175.500,3.385,1.128,90.000
919,1,171.500,174.500,1.128,1.128,0.000
920,5,410.100,175.300,3.144,2.025,108.435
921,341,515.477,190.007,27.421,15.834,78.863
922,2,442.500,177.000,2.257,1.128,90.000
923,2,463.000,176.500,2.257,1.128,0.000
924,8,505.750,178.000,3.254,3.130,90.000
925,8,511.000,177.000,4.514,2.257,0.000
926,25,175.100,180.100,9.656,3.296,31.717
927,4,13.500,180.000,4.514,1.128,90.000
928,16,23.000,179.000,9.027,2.257,0.000
929,2,435.500,179.000,2.257,1.128,90.000
930,8,40.000,180.750,3.254,3.130,0.000
931,418,46.488,198.414,33.161,16.050,14.390
932,193,594.459,184.412,23.548,10.436,17.498
933,11,163.864,183.591,5.405,2.591,119.917
934,1,283.500,181.500,1.128,1.128,0.000
935,1,290.500,181.500,1.128,1.128,0.000
936,4,303.000,181.500,4.514,1.128,0.000
937,6,29.167,182.667,5.208,1.467,7.466
938,2,50.500,183.000,2.257,1.128,90.000
939,40,76.275,190.275,10.178,5.004,117.195
940,8,82.500,186.000,9.027,1.128,90.000
941,1,155.500,182.500,1.128,1.128,0.000
942,575,193.323,199.803,29.579,24.751,140.724
943,2,196.000,182.500,2.257,1.128,0.000
944,2,215.000,182.500,2.257,1.128,0.000
945,8,223.000,182.500,9.027,1.128,0.000
946,47,482.309,188.138,10.666,5.611,96.931
947,2,554.500,183.000,2.257,1.128,90.000
948,24,561.500,186.000,9.027,3.385,90.000
949,4,202.000,184.000,2.257,2.257,0.000
950,2,492.000,183.500,2.257,1.128,0.000
951,7,34.071,185.786,4.154,2.146,98.350
952,6,263.000,184.833,3.718,2.055,0.000
953,1,461.500,184.500,1.128,1.128,0.000
954,16,499.125,185.562,7.574,2.690,10.959
955,10,46.000,187.500,5.642,2.257,90.000
956,2,211.500,186.000,2.257,1.128,90.000
957,2,218.500,186.000,2.257,1.128,90.000
958,37,375.716,189.581,9.253,5.091,174.983
959,2,549.500,187.000,2.257,1.128,90.000
960,2,170.000,187.500,2.257,1.128,0.000
961,3,177.500,187.500,3.385,1.128,0.000
962,6,201.500,188.000,3.385,2.257,0.000
963,2,410.000,187.500,2.257,1.128,0.000
964,10,554.800,189.600,4.510,2.823,147.260
965,4,39.000,189.000,2.257,2.257,0.000
966,2,215.000,189.500,2.257,1.128,0.000
967,16,220.750,191.750,6.659,3.059,45.000
968,2,263.000,189.500,2.257,1.128,0.000
969,1,362.500,189.500,1.128,1.128,0.000
970,3,497.500,189.500,3.385,1.128,0.000
971,1,594.500,189.500,1.128,1.128,0.000
972,8,31.000,190.500,9.027,1.128,0.000
973,1,306.500,190.500,1.128,1.128,0.000
974,2,319.000,190.500,2.257,1.128,0.000
975,2,427.500,191.000,2.257,1.128,90.000
976,1,467.500,190.500,1.128,1.128,0.000
977,1,474.500,190.500,1.128,1.128,0.000
978,136,13.912,198.640,18.980,9.124,171.101
979,6,342.000,192.500,3.385,2.257,90.000
980,3,547.833,192.833,2.365,1.615,45.000
981,6,561.500,193.000,3.385,2.257,0.000
982,2,267.500,194.000,2.257,1.128,90.000
983,2,315.500,194.000,2.257,1.128,90.000
984,2,322.500,194.000,2.257,1.128,90.000
985,24,260.042,199.375,9.426,3.242,95.776
986,34,271.529,198.618,8.458,5.118,25.660
987,8,373.000,196.000,4.514,2.257,90.000
988,8,377.000,196.000,4.514,2.257,90.000
989,9,555.722,195.056,5.229,2.191,4.731
990,7806,141.926,238.251,255.534,38.895,178.617
991,4,386.250,196.750,3.192,1.596,71.565
992,15,420.167,196.767,6.952,2.747,175.304
993,6,532.000,196.500,3.385,2.257,90.000
994,4,87.000,197.000,2.257,2.257,0.000
995,4,252.250,197.250,3.192,1.596,161.565
996,27,131.833,202.204,8.213,4.186,91.670
997,2,319.000,197.500,2.257,1.128,0.000
998,2,548.000,197.500,2.257,1.128,0.000
999,3,561.500,197.500,3.385,1.128,0.000
1000,7,139.357,199.071,3.644,2.446,157.500
1001,2,167.000,198.500,2.257,1.128,0.000
1002,1,171.500,198.500,1.128,1.128,0.000
1003,8,572.375,199.375,3.538,2.879,45.000
1004,48,582.000,207.333,16.440,3.718,90.000
1005,10,100.400,201.300,4.049,3.144,116.565
1006,16,535.000,200.000,9.027,2.257,0.000
1007,16,592.062,200.688,7.122,2.860,5.582
1008,3,243.833,202.167,2.365,1.615,135.000
1009,44,419.705,205.773,14.221,3.940,142.184
1010,24,559.000,203.500,9.027,3.385,0.000
1011,6,249.500,204.000,3.385,2.257,0.000
1012,12,267.667,206.500,5.519,2.769,126.114
1013,9,480.389,204.944,4.428,2.588,170.783
1014,16,535.000,204.000,9.027,2.257,0.000
1015,8,577.625,204.625,3.538,2.879,45.000
1016,29,6.879,207.086,8.412,4.389,176.220
1017,209,106.658,211.926,21.154,12.579,0.431
1018,2,138.500,205.000,2.257,1.128,90.000
1019,40,143.825,210.475,11.503,4.427,86.079
1020,19,308.921,208.079,7.769,3.114,126.362
1021,2,355.500,205.000,2.257,1.128,90.000
1022,2,362.500,205.000,2.257,1.128,90.000
1023,3,522.500,205.500,3.385,1.128,90.000
1024,1,163.500,205.500,1.128,1.128,0.000
1025,26,170.808,208.846,8.699,3.806,73.522
1026,3,244.500,205.500,3.385,1.128,0.000
1027,17,215.971,208.500,5.970,3.626,177.820
1028,8,294.375,207.375,3.538,2.879,45.000
1029,47,351.287,211.926,11.999,4.987,107.060
1030,4,370.250,207.250,3.192,1.596,108.435
1031,1,402.500,206.500,1.128,1.128,0.000
1032,1,410.500,206.500,1.128,1.128,0.000
1033,648,421.159,224.242,34.166,24.149,154.450
1034,47,530.734,217.223,12.450,4.807,89.184
1035,8,538.500,210.000,9.027,1.128,90.000
1036,16,543.000,210.000,9.027,2.257,90.000
1037,276,556.710,219.478,22.496,15.621,121.627
1038,12,246.000,208.000,6.770,2.257,0.000
1039,24,575.000,208.500,9.027,3.385,0.000
1040,3,138.167,208.833,2.365,1.615,135.000
1041,8,287.000,208.500,9.027,1.128,0.000
1042,5,298.900,209.700,3.144,2.025,108.435
1043,51,447.696,213.971,9.010,7.207,119.251
1044,10,211.300,211.700,6.424,1.982,128.147
1045,45,360.989,216.389,10.552,5.430,72.199
1046,2,395.500,210.000,2.257,1.128,90.000
1047,36,486.000,213.667,10.119,4.530,60.397
1048,3,131.833,211.167,2.365,1.615,135.000
1049,41,180.012,215.451,11.308,4.616,96.427
1050,32,384.656,214.438,7.108,5.732,113.782
1051,10,63.000,212.700,4.198,3.033,180.000
1052,9,88.944,212.722,5.159,2.221,26.826
1053,12,246.000,212.000,6.770,2.257,0.000
1054,8,273.625,212.625,3.538,2.879,45.000
1055,10,457.900,213.300,4.767,2.671,94.065
1056,17,574.735,213.088,9.115,2.375,3.734
1057,8,55.000,213.500,9.027,1.128,0.000
1058,2,138.000,213.500,2.257,1.128,0.000
1059,1,294.500,213.500,1.128,1.128,0.000
1060,1,306.500,213.500,1.128,1.128,0.000
1061,3,402.500,214.500,3.385,1.128,90.000
1062,2,42.000,214.500,2.257,1.128,0.000
1063,2,123.500,215.000,2.257,1.128,90.000
1064,18,134.500,216.778,8.809,2.602,171.776
1065,11,264.591,215.045,6.073,2.306,167.859
1066,4,315.500,215.250,3.676,1.385,50.310
1067,1,330.500,214.500,1.128,1.128,0.000
1068,3,346.500,215.500,3.385,1.128,90.000
1069,5,371.900,214.700,3.732,1.706,5.152
1070,6,389.167,215.667,4.134,1.848,102.933
1071,65,395.900,221.177,9.502,8.710,27.799
1072,6,399.000,215.500,3.385,2.257,90.000
1073,2,462.000,214.500,2.257,1.128,0.000
1074,40,503.275,219.075,10.898,4.674,66.139
1075,32,510.000,218.000,9.027,4.514,90.000
1076,10,341.800,216.800,3.975,3.203,45.000
1077,12,223.000,218.000,3.909,3.909,0.000
1078,1,307.500,216.500,1.128,1.128,0.000
1079,10,470.100,216.800,7.832,1.626,8.540
1080,16,567.000,218.000,4.514,4.514,0.000
1081,4,42.000,218.000,2.257,2.257,0.000
1082,11,169.773,219.955,5.179,2.704,72.588
1083,32,271.000,220.875,6.999,5.821,90.000
1084,4,319.000,218.000,2.257,2.257,0.000
1085,2,370.500,218.000,2.257,1.128,90.000
1086,6,335.000,220.500,3.385,2.257,90.000
1087,3,315.833,221.167,2.365,1.615,135.000
1088,9,352.722,221.722,5.196,2.205,148.949
1089,532,349.735,239.902,38.705,17.500,41.103
1090,2,42.000,221.500,2.257,1.128,0.000
1091,5,114.300,222.700,3.461,1.839,45.000
1092,1,122.500,221.500,1.128,1.128,0.000
1093,1,330.500,221.500,1.128,1.128,0.000
1094,1,446.500,221.500,1.128,1.128,0.000
1095,1,570.500,221.500,1.128,1.128,0.000
1096,2,175.000,222.500,2.257,1.128,0.000
1097,2,303.500,223.000,2.257,1.128,90.000
1098,24,487.000,223.500,9.027,3.385,0.000
1099,48,575.000,226.000,9.027,6.770,90.000
1100,4,463.000,225.000,2.257,2.257,0.000
1101,16,199.000,226.000,9.027,2.257,0.000
1102,2,323.500,226.000,2.257,1.128,90.000
1103,220,466.500,237.105,26.315,10.645,33.344
1104,13,42.038,229.192,4.500,3.678,101.310
1105,46,312.000,230.587,13.576,4.314,2.452
1106,7,451.500,228.786,3.086,2.888,0.000
1107,6,458.333,228.500,3.718,2.055,53.130
